                                                                   filename         r1         r2         r3         r4         r5    step_volume    gmsh_volume      nodes   elements     pre_time    biax_time   shear_time   total_time     biax_react          E_eff    shear_react          G_eff
        fcc[r1=4.345_r2=8.994_r3=2.207_r4=8.363_r5=5.833_vol=95794.397].msh     4.3450     8.9940     2.2070     8.3630     5.8330     95794.3970     95595.8578     440531    2524383      14.2078      19.7456      22.6499      56.6159       348.5390        17.4269       150.0192         7.5010
        fcc[r1=4.347_r2=3.029_r3=6.449_r4=2.903_r5=1.542_vol=43693.139].msh     4.3470     3.0290     6.4490     2.9030     1.5420     43693.1390     43588.1729     251898    1370198       6.7547       7.6268      11.9861      26.3748       143.8624         7.1931        68.9001         3.4450
        fcc[r1=4.347_r2=5.894_r3=4.723_r4=1.672_r5=1.916_vol=43637.261].msh     4.3470     5.8940     4.7230     1.6720     1.9160     43637.2610     43500.7227     263508    1422221       6.7735       7.9471      12.6838      27.4133       145.5130         7.2756        68.4138         3.4207
        fcc[r1=4.348_r2=2.032_r3=4.436_r4=1.055_r5=1.973_vol=29056.311].msh     4.3480     2.0320     4.4360     1.0550     1.9730     29056.3110     28968.6349     207930    1094330       4.8634       5.5268      10.5218      20.9182        93.8191         4.6910        45.4021         2.2701
        fcc[r1=4.351_r2=4.112_r3=6.277_r4=5.720_r5=3.513_vol=67891.177].msh     4.3510     4.1120     6.2770     5.7200     3.5130     67891.1770     67768.3779     335749    1889020      10.1527      12.0391      16.7389      38.9407       232.6005        11.6300       106.4000         5.3200
        fcc[r1=4.351_r2=4.538_r3=7.385_r4=6.212_r5=1.766_vol=68017.087].msh     4.3510     4.5380     7.3850     6.2120     1.7660     68017.0870     67890.4660     340663    1909955      10.2421      11.9806      16.7012      38.9339       234.3753        11.7188       107.2688         5.3634
        fcc[r1=4.351_r2=4.954_r3=4.960_r4=2.211_r5=9.805_vol=77725.546].msh     4.3510     4.9540     4.9600     2.2110     9.8050     77725.5460     77590.6295     375767    2125518      11.6992      14.0694      18.6901      44.4695       272.4899        13.6245       120.6119         6.0306
        fcc[r1=4.351_r2=6.550_r3=4.386_r4=6.861_r5=7.160_vol=93534.588].msh     4.3510     6.5500     4.3860     6.8610     7.1600     93534.5880     93380.3488     433291    2482686      13.7210      18.7859      22.0791      54.5986       339.1820        16.9591       145.9816         7.2991
        fcc[r1=4.352_r2=5.350_r3=9.083_r4=4.160_r5=3.587_vol=78364.698].msh     4.3520     5.3500     9.0830     4.1600     3.5870     78364.6980     78227.9745     383088    2164308      11.6080      13.9187      18.5960      44.1333       276.6282        13.8314       123.6881         6.1844
        fcc[r1=4.353_r2=1.378_r3=8.926_r4=3.830_r5=2.097_vol=52785.184].msh     4.3530     1.3780     8.9260     3.8300     2.0970     52785.1840     52693.6859     285098    1575506       7.9462       9.0940      13.9327      30.9803       175.6363         8.7818        82.8275         4.1414
        fcc[r1=4.353_r2=8.342_r3=3.860_r4=8.009_r5=5.055_vol=95067.301].msh     4.3530     8.3420     3.8600     8.0090     5.0550     95067.3010     94880.5465     439179    2514383      13.9353      19.5834      22.6391      56.1704       345.9026        17.2951       149.0381         7.4519
        fcc[r1=4.354_r2=1.081_r3=1.612_r4=2.836_r5=2.600_vol=24531.930].msh     4.3540     1.0810     1.6120     2.8360     2.6000     24531.9300     24467.1354     200383    1048584       4.4913       5.0852       9.9283      19.5093        78.3215         3.9161        38.0513         1.9026
        fcc[r1=4.354_r2=2.082_r3=2.831_r4=5.520_r5=9.098_vol=63375.730].msh     4.3540     2.0820     2.8310     5.5200     9.0980     63375.7300     63273.6156     351189    1944995       9.8476      11.9721      16.5782      38.4068       218.6928        10.9346        96.1058         4.8053
        fcc[r1=4.354_r2=3.973_r3=6.049_r4=1.020_r5=3.012_vol=44389.528].msh     4.3540     3.9730     6.0490     1.0200     3.0120     44389.5280     44275.7526     253919    1379982       6.6942       7.6083      12.3200      26.6288       146.6140         7.3307        70.1886         3.5094
        fcc[r1=4.355_r2=1.150_r3=2.241_r4=2.783_r5=7.566_vol=40433.645].msh     4.3550     1.1500     2.2410     2.7830     7.5660     40433.6450     40350.2022     272676    1470833       6.8016       8.0462      12.8963      27.7505       132.0813         6.6041        60.9292         3.0465
        fcc[r1=4.355_r2=3.239_r3=6.821_r4=8.454_r5=5.895_vol=90112.375].msh     4.3550     3.2390     6.8210     8.4540     5.8950     90112.3750     90005.6471     426153    2427618      13.2974      17.1483      21.1844      51.6420       326.7333        16.3367       138.8032         6.9402
        fcc[r1=4.356_r2=3.425_r3=5.145_r4=5.244_r5=9.251_vol=82278.958].msh     4.3560     3.4250     5.1450     5.2440     9.2510     82278.9580     82161.9150     402780    2274891      12.2481      15.5926      19.7076      47.5592       293.7443        14.6872       126.6527         6.3326
        fcc[r1=4.356_r2=5.187_r3=3.849_r4=3.793_r5=4.551_vol=58390.665].msh     4.3560     5.1870     3.8490     3.7930     4.5510     58390.6650     58252.5984     299020    1668113       8.6997       9.9691      14.5865      33.2634       196.1418         9.8071        92.4103         4.6205
        fcc[r1=4.356_r2=5.877_r3=3.673_r4=6.230_r5=9.836_vol=95541.072].msh     4.3560     5.8770     3.6730     6.2300     9.8360     95541.0720     95397.0917     445965    2547289      14.0034      19.7259      23.3469      57.0886       350.1401        17.5070       148.9325         7.4466
       fcc[r1=4.356_r2=8.801_r3=8.291_r4=9.434_r5=1.494_vol=105285.748].msh     4.3560     8.8010     8.2910     9.4340     1.4940    105285.7480    105102.2914     498475    2843921      16.4210      23.1320      26.9111      66.4780       398.8126        19.9406       166.3692         8.3185
        fcc[r1=4.357_r2=3.126_r3=9.034_r4=3.725_r5=7.636_vol=86131.749].msh     4.3570     3.1260     9.0340     3.7250     7.6360     86131.7490     86030.0560     409260    2331440      13.2513      16.6318      20.5144      50.4090       308.3693        15.4185       132.9270         6.6464
        fcc[r1=4.358_r2=2.573_r3=5.920_r4=5.840_r5=4.396_vol=63949.423].msh     4.3580     2.5730     5.9200     5.8400     4.3960     63949.4230     63843.3769     322448    1806222       9.4656      11.0119      15.6968      36.1829       217.2812        10.8641        99.0494         4.9525
       fcc[r1=4.358_r2=8.677_r3=1.345_r4=8.915_r5=9.082_vol=108858.276].msh     4.3580     8.6770     1.3450     8.9150     9.0820    108858.2760    108673.6552     495434    2851168      15.9102      23.5303      27.6463      67.1010       409.3485        20.4674       170.6502         8.5325
        fcc[r1=4.359_r2=1.715_r3=7.424_r4=7.109_r5=6.836_vol=82838.167].msh     4.3590     1.7150     7.4240     7.1090     6.8360     82838.1670     82747.8541     404870    2290862      12.8655      16.2183      20.0977      49.1931       296.8698        14.8435       126.6325         6.3316
       fcc[r1=4.359_r2=6.986_r3=6.408_r4=7.358_r5=9.386_vol=121057.164].msh     4.3590     6.9860     6.4080     7.3580     9.3860    121057.1640    120901.2680     540783    3124977      18.5886      26.6228      31.3334      76.5608       469.6479        23.4824       190.1706         9.5085
        fcc[r1=4.359_r2=7.505_r3=2.634_r4=7.142_r5=2.308_vol=67281.797].msh     4.3590     7.5050     2.6340     7.1420     2.3080     67281.7970     67103.8638     338599    1897880      10.5353      12.4097      16.6566      39.6108       231.5395        11.5770       106.8782         5.3439
        fcc[r1=4.360_r2=5.939_r3=1.006_r4=9.610_r5=4.496_vol=74439.800].msh     4.3600     5.9390     1.0060     9.6100     4.4960     74439.8000     74292.1406     358806    2028289      10.9491      13.1197      17.6531      41.7318       258.4103        12.9205       116.0377         5.8019
        fcc[r1=4.361_r2=3.214_r3=8.166_r4=8.312_r5=2.542_vol=79414.028].msh     4.3610     3.2140     8.1660     8.3120     2.5420     79414.0280     79310.6236     382052    2160320      11.5448      13.4323      18.6820      43.6694       280.0762        14.0038       123.3896         6.1695
        fcc[r1=4.361_r2=5.010_r3=2.741_r4=5.670_r5=2.754_vol=53411.224].msh     4.3610     5.0100     2.7410     5.6700     2.7540     53411.2240     53275.0477     282648    1568170       8.0512       9.2163      13.9796      31.2546       177.8986         8.8949        84.6938         4.2347
        fcc[r1=4.361_r2=7.513_r3=8.164_r4=3.128_r5=4.478_vol=83259.890].msh     4.3610     7.5130     8.1640     3.1280     4.4780     83259.8900     83081.1958     405986    2299006      12.3214      15.5723      19.8743      47.7791       298.0875        14.9044       131.8668         6.5933
        fcc[r1=4.361_r2=8.035_r3=6.242_r4=5.856_r5=3.248_vol=83934.407].msh     4.3610     8.0350     6.2420     5.8560     3.2480     83934.4070     83749.7103     406324    2302943      12.6418      15.8695      20.0811      48.6043       300.6908        15.0345       132.8020         6.6401
        fcc[r1=4.362_r2=5.779_r3=2.192_r4=2.668_r5=7.361_vol=60488.054].msh     4.3620     5.7790     2.1920     2.6680     7.3610     60488.0540     60343.0108     311328    1737143       9.0269      10.5004      15.0994      34.6350       203.7816        10.1891        95.0780         4.7539
        fcc[r1=4.363_r2=2.491_r3=2.536_r4=9.135_r5=9.741_vol=82545.891].msh     4.3630     2.4910     2.5360     9.1350     9.7410     82545.8910     82443.2897     426837    2393343      12.5189      16.5592      20.7154      49.8049       300.3439        15.0172       126.2631         6.3132
        fcc[r1=4.363_r2=7.919_r3=9.079_r4=1.148_r5=7.425_vol=95692.649].msh     4.3630     7.9190     9.0790     1.1480     7.4250     95692.6490     95507.3957     447010    2551197      14.9170      19.4443      22.9349      57.3092       350.5623        17.5281       150.5939         7.5297
        fcc[r1=4.363_r2=8.918_r3=2.815_r4=8.203_r5=2.287_vol=78928.709].msh     4.3630     8.9180     2.8150     8.2030     2.2870     78928.7090     78733.2566     384670    2175886      12.0751      14.5427      18.9010      45.5295       279.1564        13.9578       125.1675         6.2584
        fcc[r1=4.366_r2=3.184_r3=7.462_r4=5.235_r5=5.132_vol=74387.111].msh     4.3660     3.1840     7.4620     5.2350     5.1320     74387.1110     74279.3025     359536    2029843      11.5309      13.3652      17.5916      42.4980       258.6548        12.9327       115.3263         5.7663
        fcc[r1=4.366_r2=4.279_r3=4.190_r4=4.394_r5=8.842_vol=76434.057].msh     4.3660     4.2790     4.1900     4.3940     8.8420     76434.0570     76304.3756     374991    2115512      11.2036      13.8999      18.1923      43.3062       267.8592        13.3930       118.0998         5.9050
       fcc[r1=4.366_r2=5.294_r3=9.398_r4=5.664_r5=7.167_vol=106845.593].msh     4.3660     5.2940     9.3980     5.6640     7.1670    106845.5930    106720.9552     486124    2798401      16.3469      23.2153      26.3425      65.9191       401.1261        20.0563       166.9974         8.3499
        fcc[r1=4.367_r2=4.826_r3=7.085_r4=3.913_r5=5.662_vol=76750.343].msh     4.3670     4.8260     7.0850     3.9130     5.6620     76750.3430     76620.1373     366421    2078264      11.5437      14.5058      18.0761      44.1371       268.0086        13.4004       120.2802         6.0140
        fcc[r1=4.369_r2=2.979_r3=7.690_r4=1.867_r5=2.018_vol=45986.317].msh     4.3690     2.9790     7.6900     1.8670     2.0180     45986.3170     45883.6280     261778    1429986       7.1185       7.8342      12.6895      27.6488       152.2102         7.6105        72.5190         3.6260
        fcc[r1=4.370_r2=2.275_r3=3.723_r4=3.733_r5=6.600_vol=52855.260].msh     4.3700     2.2750     3.7230     3.7330     6.6000     52855.2600     52749.9732     296968    1639211       8.2373       9.6251      14.3387      32.2089       175.8751         8.7938        81.1562         4.0578
        fcc[r1=4.370_r2=3.287_r3=4.308_r4=2.306_r5=4.053_vol=44828.622].msh     4.3700     3.2870     4.3080     2.3060     4.0530     44828.6220     44707.6539     252114    1381574       6.9035       7.6939      12.4922      27.0962       146.9156         7.3458        70.9155         3.5458
        fcc[r1=4.370_r2=9.838_r3=2.580_r4=6.084_r5=7.666_vol=99856.066].msh     4.3700     9.8380     2.5800     6.0840     7.6660     99856.0660     99645.5810     460883    2645451      14.6743      20.6384      23.8376      59.1635       366.4616        18.3231       156.4700         7.8235
        fcc[r1=4.372_r2=2.458_r3=7.554_r4=3.477_r5=7.792_vol=75142.551].msh     4.3720     2.4580     7.5540     3.4770     7.7920     75142.5510     75038.1776     369266    2084373      12.0964      13.7108      18.2726      44.0906       262.6286        13.1314       115.6050         5.7802
        fcc[r1=4.373_r2=1.538_r3=9.753_r4=5.337_r5=2.264_vol=63932.335].msh     4.3730     1.5380     9.7530     5.3370     2.2640     63932.3350     63839.0688     327836    1835921       9.7638      11.1425      15.7861      36.7015       217.8712        10.8936        99.7628         4.9881
        fcc[r1=4.374_r2=1.964_r3=8.730_r4=9.943_r5=2.683_vol=84425.111].msh     4.3740     1.9640     8.7300     9.9430     2.6830     84425.1110     84336.9864     404120    2291490      12.5193      15.5836      19.9561      48.0702       302.4408        15.1220       130.0158         6.5008
        fcc[r1=4.374_r2=6.083_r3=8.643_r4=4.763_r5=3.294_vol=81154.771].msh     4.3740     6.0830     8.6430     4.7630     3.2940     81154.7710     81001.1002     394584    2233604      12.6997      14.9563      19.3880      47.0549       288.6691        14.4335       128.3918         6.4196
        fcc[r1=4.377_r2=3.931_r3=6.637_r4=2.058_r5=3.711_vol=53869.218].msh     4.3770     3.9310     6.6370     2.0580     3.7110     53869.2180     53749.6240     285300    1580664       8.1640       9.2263      14.1899      31.5877       180.0206         9.0010        85.3955         4.2698
        fcc[r1=4.378_r2=2.457_r3=5.832_r4=2.888_r5=7.365_vol=62741.781].msh     4.3780     2.4570     5.8320     2.8880     7.3650     62741.7810     62637.7571     322915    1805220       9.5351      11.0002      15.6237      36.1676       213.0048        10.6502        96.7326         4.8366
        fcc[r1=4.378_r2=2.890_r3=5.755_r4=6.333_r5=6.055_vol=74107.194].msh     4.3780     2.8900     5.7550     6.3330     6.0550     74107.1940     73994.0495     364205    2054124      11.0684      12.8405      17.9192      41.8380       258.2357        12.9118       114.0948         5.7047
        fcc[r1=4.378_r2=3.339_r3=2.725_r4=9.057_r5=5.239_vol=70429.305].msh     4.3780     3.3390     2.7250     9.0570     5.2390     70429.3050     70311.9983     351128    1972766      10.6509      11.8844      17.1865      39.7317       243.8860        12.1943       108.2411         5.4121
        fcc[r1=4.379_r2=2.157_r3=8.933_r4=7.394_r5=2.858_vol=75340.707].msh     4.3790     2.1570     8.9330     7.3940     2.8580     75340.7070     75246.6370     366870    2068328      11.2752      13.7059      17.8813      42.8725       263.4067        13.1703       116.7391         5.8370
        fcc[r1=4.379_r2=4.391_r3=8.047_r4=7.019_r5=1.474_vol=72673.249].msh     4.3790     4.3910     8.0470     7.0190     1.4740     72673.2490     72551.5371     361944    2036239      11.1066      13.2347      17.8739      42.2249       253.1474        12.6574       114.4965         5.7248
        fcc[r1=4.379_r2=5.598_r3=3.508_r4=3.846_r5=3.951_vol=56448.889].msh     4.3790     5.5980     3.5080     3.8460     3.9510     56448.8890     56311.0901     293601    1632491       8.5316       9.8292      14.6758      33.0448       189.4015         9.4701        89.8248         4.4912
        fcc[r1=4.380_r2=3.733_r3=8.440_r4=1.750_r5=7.905_vol=78455.691].msh     4.3800     3.7330     8.4400     1.7500     7.9050     78455.6910     78342.6855     373101    2114720      11.9279      14.0721      18.7182      44.7290       275.0711        13.7536       121.8957         6.0948
        fcc[r1=4.380_r2=6.164_r3=2.994_r4=1.631_r5=3.980_vol=47378.367].msh     4.3800     6.1640     2.9940     1.6310     3.9800     47378.3670     47231.8044     267941    1464922       7.2428       8.2201      12.9529      28.4252       157.5263         7.8763        75.4810         3.7741
        fcc[r1=4.383_r2=2.593_r3=4.960_r4=7.689_r5=9.213_vol=88061.724].msh     4.3830     2.5930     4.9600     7.6890     9.2130     88061.7240     87954.3368     431418    2438593      13.0715      17.4577      21.4948      52.0363       321.5560        16.0778       135.4595         6.7730
        fcc[r1=4.383_r2=3.002_r3=3.892_r4=5.363_r5=3.141_vol=50487.327].msh     4.3830     3.0020     3.8920     5.3630     3.1410     50487.3270     50367.8165     272874    1512505       7.9476       8.6274      13.4303      30.0133       166.7314         8.3366        79.3111         3.9656
        fcc[r1=4.383_r2=3.116_r3=3.790_r4=2.315_r5=9.028_vol=60249.381].msh     4.3830     3.1160     3.7900     2.3150     9.0280     60249.3810     60121.4619     323757    1799599       9.2912      11.1022      15.6531      36.0553       204.0361        10.2018        92.7219         4.6361
        fcc[r1=4.383_r2=5.212_r3=1.612_r4=3.906_r5=9.938_vol=70445.273].msh     4.3830     5.2120     1.6120     3.9060     9.9380     70445.2730     70294.9892     359527    2016546      10.7203      13.0681      17.7477      41.5461       244.0155        12.2008       109.2537         5.4627
        fcc[r1=4.385_r2=1.474_r3=3.191_r4=5.140_r5=7.656_vol=55707.668].msh     4.3850     1.4740     3.1910     5.1400     7.6560     55707.6680     55624.0703     322861    1776808       8.9722      10.8432      15.1882      35.0123       188.2244         9.4112        84.3098         4.2155
       fcc[r1=4.386_r2=5.278_r3=4.249_r4=9.351_r5=8.900_vol=107071.433].msh     4.3860     5.2780     4.2490     9.3510     8.9000    107071.4330    106941.0711     490736    2815136      16.4449      23.4167      27.6150      67.4905       404.9878        20.2494       167.4135         8.3707
        fcc[r1=4.387_r2=1.826_r3=1.152_r4=7.463_r5=4.026_vol=45181.412].msh     4.3870     1.8260     1.1520     7.4630     4.0260     45181.4120     45089.4074     271915    1483287       8.0085       8.6691      13.1315      29.8159       148.3132         7.4157        68.8618         3.4431
        fcc[r1=4.387_r2=4.621_r3=8.104_r4=6.284_r5=4.709_vol=87387.626].msh     4.3870     4.6210     8.1040     6.2840     4.7090     87387.6260     87267.4411     411177    2343295      12.9107      16.5218      20.6709      50.1156       313.2068        15.6603       136.5624         6.8281
        fcc[r1=4.392_r2=1.957_r3=3.624_r4=4.172_r5=4.658_vol=46121.688].msh     4.3920     1.9570     3.6240     4.1720     4.6580     46121.6880     46026.9979     264100    1445364       7.5688       8.1367      12.5219      28.2341       151.2051         7.5603        71.5063         3.5753
        fcc[r1=4.394_r2=8.347_r3=8.513_r4=2.139_r5=4.813_vol=85374.606].msh     4.3940     8.3470     8.5130     2.1390     4.8130     85374.6060     85187.7112     421242    2383785      12.9376      16.6889      20.7834      50.4221       308.4169        15.4208       135.5356         6.7768
        fcc[r1=4.395_r2=5.823_r3=3.088_r4=8.689_r5=4.133_vol=78266.557].msh     4.3950     5.8230     3.0880     8.6890     4.1330     78266.5570     78121.3744     371593    2107843      12.3677      13.9065      18.5266      44.8117       273.8397        13.6920       122.5960         6.1298
        fcc[r1=4.395_r2=6.345_r3=5.400_r4=2.162_r5=5.781_vol=68528.095].msh     4.3950     6.3450     5.4000     2.1620     5.7810     68528.0950     68373.0872     338642    1904191      10.6429      11.8735      16.6977      39.2234       235.5790        11.7789       108.8890         5.4445
        fcc[r1=4.397_r2=5.330_r3=5.777_r4=4.146_r5=7.759_vol=84276.098].msh     4.3970     5.3300     5.7770     4.1460     7.7590     84276.0980     84140.0259     394882    2248235      12.6486      15.3525      19.8002      47.8123       299.1029        14.9551       131.5090         6.5754
       fcc[r1=4.398_r2=7.254_r3=3.834_r4=9.431_r5=8.068_vol=112828.418].msh     4.3980     7.2540     3.8340     9.4310     8.0680    112828.4180    112664.1423     505438    2915241      18.4057      24.3086      28.7567      71.4890       428.8694        21.4435       177.1470         8.8573
        fcc[r1=4.398_r2=8.600_r3=2.373_r4=3.970_r5=8.620_vol=86705.703].msh     4.3980     8.6000     2.3730     3.9700     8.6200     86705.7030     86512.3298     406038    2311497      14.5420      16.5735      20.2237      51.3733       308.8826        15.4441       136.3439         6.8172
       fcc[r1=4.400_r2=9.161_r3=6.925_r4=9.336_r5=6.823_vol=133448.825].msh     4.4000     9.1610     6.9250     9.3360     6.8230    133448.8250    133265.6116     582722    3377926      20.7624      31.8093      36.3921      89.0105       531.4481        26.5724       211.0553        10.5528
        fcc[r1=4.402_r2=2.997_r3=3.730_r4=3.878_r5=9.634_vol=68356.849].msh     4.4020     2.9970     3.7300     3.8780     9.6340     68356.8490     68234.7948     357758    1997459      12.0610      12.2149      17.2176      41.5245       236.8162        11.8408       104.9687         5.2484
        fcc[r1=4.402_r2=9.037_r3=1.645_r4=5.884_r5=6.447_vol=84238.131].msh     4.4020     9.0370     1.6450     5.8840     6.4470     84238.1310     84037.2653     396712    2254847      12.3919      15.5164      19.6328      47.5523       298.6594        14.9330       132.9518         6.6476
        fcc[r1=4.403_r2=6.989_r3=6.908_r4=1.130_r5=5.355_vol=70815.729].msh     4.4030     6.9890     6.9080     1.1300     5.3550     70815.7290     70647.3361     357862    2010800      10.6135      12.8183      17.1975      40.6394       246.1518        12.3076       112.7368         5.6368
        fcc[r1=4.404_r2=1.775_r3=7.961_r4=9.205_r5=7.398_vol=99017.869].msh     4.4040     1.7750     7.9610     9.2050     7.3980     99017.8690     98935.3890     468781    2671485      14.6334      21.0810      24.5601      60.2881       370.7222        18.5361       152.6768         7.6338
       fcc[r1=4.404_r2=7.642_r3=7.290_r4=2.974_r5=9.529_vol=107066.315].msh     4.4040     7.6420     7.2900     2.9740     9.5290    107066.3150    106892.1061     485837    2799331      16.3089      23.0377      27.2068      66.5671       399.9507        19.9975       167.9359         8.3968
        fcc[r1=4.406_r2=6.501_r3=4.814_r4=3.173_r5=8.043_vol=82066.935].msh     4.4060     6.5010     4.8140     3.1730     8.0430     82066.9350     81907.0086     384870    2187289      11.8409      15.0957      19.1395      46.0872       289.4147        14.4707       128.9138         6.4457
       fcc[r1=4.407_r2=2.277_r3=8.534_r4=7.452_r5=8.532_vol=101820.318].msh     4.4070     2.2770     8.5340     7.4520     8.5320    101820.3180    101731.7783     476246    2718970      15.4666      21.9235      25.8977      63.3015       382.6419        19.1321       157.5522         7.8776
       fcc[r1=4.407_r2=6.484_r3=9.873_r4=7.293_r5=5.528_vol=115512.861].msh     4.4070     6.4840     9.8730     7.2930     5.5280    115512.8610    115366.2374     520644    3002315      17.7470      26.9325      29.9734      74.6676       442.9942        22.1497       181.9830         9.0991
       fcc[r1=4.407_r2=8.006_r3=5.226_r4=8.378_r5=7.315_vol=115221.922].msh     4.4070     8.0060     5.2260     8.3780     7.3150    115221.9220    115048.6066     515706    2978430      19.3452      26.0200      29.4550      74.8649       439.0806        21.9540       181.0620         9.0531
        fcc[r1=4.408_r2=6.818_r3=7.777_r4=1.878_r5=3.997_vol=70325.592].msh     4.4080     6.8180     7.7770     1.8780     3.9970     70325.5920     70154.3725     358888    2010549      10.5623      13.2124      17.3229      41.1073       245.3211        12.2661       111.8782         5.5939
       fcc[r1=4.409_r2=2.340_r3=9.507_r4=5.719_r5=9.149_vol=101780.875].msh     4.4090     2.3400     9.5070     5.7190     9.1490    101780.8750    101693.6337     475167    2715299      14.9021      21.5449      26.0192      62.4792       381.5424        19.0771       157.4970         7.8748
        fcc[r1=4.410_r2=7.437_r3=4.072_r4=5.073_r5=4.180_vol=73291.054].msh     4.4100     7.4370     4.0720     5.0730     4.1800     73291.0540     73116.3706     357735    2017097      10.7884      13.3979      17.4698      41.6656       255.0007        12.7500       116.5971         5.8299
       fcc[r1=4.410_r2=8.006_r3=9.939_r4=5.253_r5=3.901_vol=101991.885].msh     4.4100     8.0060     9.9390     5.2530     3.9010    101991.8850    101814.7087     481631    2747245      15.0241      21.7287      26.3689      63.1350       382.1343        19.1067       161.4650         8.0732
        fcc[r1=4.411_r2=1.279_r3=1.119_r4=8.759_r5=3.192_vol=44735.074].msh     4.4110     1.2790     1.1190     8.7590     3.1920     44735.0740     44669.7164     273881    1491441       7.3425       8.5473      13.0828      28.9793       146.9518         7.3476        67.8080         3.3904
        fcc[r1=4.412_r2=1.816_r3=1.400_r4=2.615_r5=4.167_vol=30240.991].msh     4.4120     1.8160     1.4000     2.6150     4.1670     30240.9910     30152.9054     218936    1155009       5.1119       5.8505      10.8028      21.7703        97.0522         4.8526        46.8612         2.3431
       fcc[r1=4.413_r2=7.833_r3=9.482_r4=9.199_r5=3.235_vol=117033.360].msh     4.4130     7.8330     9.4820     9.1990     3.2350    117033.3600    116869.6521     535895    3082025      17.5161      26.7528      29.9378      74.2219       452.5776        22.6289       185.3531         9.2677
        fcc[r1=4.414_r2=2.992_r3=6.968_r4=8.369_r5=7.873_vol=99045.560].msh     4.4140     2.9920     6.9680     8.3690     7.8730     99045.5600     98942.0642     461859    2636238      15.1792      21.3830      24.1283      60.7048       368.7070        18.4354       153.2991         7.6650
       fcc[r1=4.415_r2=8.026_r3=8.171_r4=7.704_r5=7.539_vol=129084.832].msh     4.4150     8.0260     8.1710     7.7040     7.5390    129084.8320    128915.1238     568057    3290900      19.7901      31.0207      33.5463      84.3756       509.0743        25.4537       203.8860        10.1943
        fcc[r1=4.416_r2=5.654_r3=4.202_r4=3.337_r5=3.552_vol=55832.273].msh     4.4160     5.6540     4.2020     3.3370     3.5520     55832.2730     55695.1750     292292    1620403       8.3147       9.9190      13.8149      32.0564       187.7176         9.3859        89.0808         4.4540
       fcc[r1=4.416_r2=8.808_r3=9.357_r4=7.486_r5=5.402_vol=125230.920].msh     4.4160     8.8080     9.3570     7.4860     5.4020    125230.9200    125052.2047     558815    3225216      18.1055      29.6851      33.2876      81.0940       492.0047        24.6002       198.4279         9.9214
        fcc[r1=4.419_r2=5.110_r3=3.278_r4=1.539_r5=1.596_vol=35118.054].msh     4.4190     5.1100     3.2780     1.5390     1.5960     35118.0540     34994.6915     235684    1247147       5.6900       6.6496      11.2570      23.6020       115.7106         5.7855        54.5395         2.7270
        fcc[r1=4.422_r2=5.728_r3=8.260_r4=5.557_r5=2.196_vol=76355.423].msh     4.4220     5.7280     8.2600     5.5570     2.1960     76355.4230     76213.3186     377910    2128836      11.3694      13.9723      18.6737      44.0256       269.0363        13.4518       121.1668         6.0583
        fcc[r1=4.422_r2=7.138_r3=1.028_r4=7.707_r5=4.832_vol=73638.920].msh     4.4220     7.1380     1.0280     7.7070     4.8320     73638.9200     73471.1273     351384    1986002      10.6140      12.2100      17.3069      40.1406       254.8676        12.7434       116.3148         5.8157
        fcc[r1=4.422_r2=9.244_r3=2.660_r4=5.571_r5=8.175_vol=97722.136].msh     4.4220     9.2440     2.6600     5.5710     8.1750     97722.1360     97521.0215     448313    2572347      14.5048      19.9429      22.5116      56.9719       356.6956        17.8348       153.6779         7.6839
        fcc[r1=4.423_r2=1.996_r3=8.730_r4=8.422_r5=4.519_vol=86893.364].msh     4.4230     1.9960     8.7300     8.4220     4.5190     86893.3640     86805.0330     412272    2342428      12.7743      16.5746      20.8493      50.2095       312.9120        15.6456       133.9077         6.6954
        fcc[r1=4.423_r2=4.952_r3=4.190_r4=7.004_r5=6.394_vol=82026.598].msh     4.4230     4.9520     4.1900     7.0040     6.3940     82026.5980     81894.4391     387694    2202238      12.0604      14.7374      19.3083      46.1168       289.9460        14.4973       127.6350         6.3818
        fcc[r1=4.424_r2=3.179_r3=4.783_r4=3.523_r5=6.521_vol=61156.196].msh     4.4240     3.1790     4.7830     3.5230     6.5210     61156.1960     61037.4882     314276    1757378       9.1445      10.6873      15.3846      35.2246       206.4687        10.3234        95.0543         4.7527
        fcc[r1=4.425_r2=3.241_r3=5.647_r4=3.958_r5=2.700_vol=51247.840].msh     4.4250     3.2410     5.6470     3.9580     2.7000     51247.8400     51132.3581     275071    1520962       7.7429       8.5437      13.4199      29.7136       170.1125         8.5056        81.2162         4.0608
        fcc[r1=4.427_r2=7.966_r3=3.122_r4=4.887_r5=4.508_vol=72184.339].msh     4.4270     7.9660     3.1220     4.8870     4.5080     72184.3390     72001.6668     354185    1993741      10.6328      12.7748      17.2307      40.6478       250.5819        12.5291       114.9362         5.7468
        fcc[r1=4.428_r2=5.218_r3=2.583_r4=3.257_r5=2.730_vol=44255.461].msh     4.4280     5.2180     2.5830     3.2570     2.7300     44255.4610     44122.5696     252693    1375012       6.7700       7.6361      12.4791      26.8915       146.2136         7.3107        70.3932         3.5197
        fcc[r1=4.429_r2=3.364_r3=2.041_r4=7.606_r5=5.246_vol=61602.354].msh     4.4290     3.3640     2.0410     7.6060     5.2460     61602.3540     61474.9942     319616    1781072       9.3117      10.8664      15.5286      35.7152       208.7770        10.4389        95.0191         4.7510
