                                                                   filename         r1         r2         r3         r4         r5    step_volume    gmsh_volume      nodes   elements     pre_time    biax_time   shear_time   total_time     biax_react          E_eff    shear_react          G_eff
        fcc[r1=8.559_r2=4.051_r3=6.365_r4=2.792_r5=1.616_vol=81846.793].msh     8.5590     4.0510     6.3650     2.7920     1.6160     81846.7930     81783.1787     341265    1851996       9.0294      11.6341      20.0476      40.7198       326.2895        16.3145       140.2922         7.0146
        fcc[r1=8.559_r2=5.716_r3=4.991_r4=4.684_r5=2.415_vol=97553.809].msh     8.5590     5.7160     4.9910     4.6840     2.4150     97553.8090     97436.7283     284562    1561319       7.8175      10.0045      14.9175      32.7473       392.5650        19.6283       171.5612         8.5781
        fcc[r1=8.561_r2=1.683_r3=4.995_r4=4.367_r5=1.414_vol=71261.753].msh     8.5610     1.6830     4.9950     4.3670     1.4140     71261.7530     71245.2948     428839    2328362      11.3588      15.4914      29.7192      56.5800       277.4572        13.8729       121.8317         6.0916
       fcc[r1=8.561_r2=6.943_r3=3.304_r4=6.834_r5=8.576_vol=143074.292].msh     8.5610     6.9430     3.3040     6.8340     8.5760    143074.2920    142921.4142     351630    1993364      11.3176      14.8838      19.4608      45.6797       588.3712        29.4186       258.6332        12.9317
       fcc[r1=8.561_r2=9.531_r3=4.176_r4=9.934_r5=1.605_vol=139183.333].msh     8.5610     9.5310     4.1760     9.9340     1.6050    139183.3330    139023.2216     349177    1972165      11.2730      14.7714      19.0223      45.0785       587.4704        29.3735       253.7637        12.6882
       fcc[r1=8.562_r2=4.586_r3=3.996_r4=6.970_r5=6.849_vol=123601.204].msh     8.5620     4.5860     3.9960     6.9700     6.8490    123601.2040    123494.5059     321971    1805856       9.6416      12.8019      17.1218      39.5743       494.8232        24.7412       220.1412        11.0071
        fcc[r1=8.562_r2=5.220_r3=3.929_r4=4.727_r5=1.986_vol=87508.601].msh     8.5620     5.2200     3.9290     4.7270     1.9860     87508.6010     87419.8193     352921    1934066       9.6555      12.7947      20.8512      43.3105       349.2719        17.4636       152.0810         7.6040
       fcc[r1=8.562_r2=9.497_r3=3.187_r4=3.124_r5=4.511_vol=109897.168].msh     8.5620     9.4970     3.1870     3.1240     4.5110    109897.1680    109734.9560     304623    1685249       8.6403      11.0795      16.1348      35.8627       453.7917        22.6896       195.6037         9.7802
       fcc[r1=8.563_r2=1.719_r3=1.470_r4=7.722_r5=9.094_vol=103384.359].msh     8.5630     1.7190     1.4700     7.7220     9.0940    103384.3590    103337.5521     317658    1744175       8.6905      11.5384      16.1504      36.3872       402.2304        20.1115       175.7157         8.7858
       fcc[r1=8.564_r2=3.306_r3=2.677_r4=6.611_r5=6.901_vol=105617.505].msh     8.5640     3.3060     2.6770     6.6110     6.9010    105617.5050    105542.4664     300364    1659908       8.4658      10.8949      15.8895      35.2582       413.8394        20.6920       184.3923         9.2196
        fcc[r1=8.565_r2=2.179_r3=4.404_r4=7.501_r5=1.733_vol=87995.912].msh     8.5650     2.1790     4.4040     7.5010     1.7330     87995.9120     87959.8365     349758    1925919       9.6877      12.5584      20.5773      42.8322       342.9892        17.1495       153.9520         7.6976
       fcc[r1=8.565_r2=5.648_r3=9.927_r4=4.522_r5=1.147_vol=114072.130].msh     8.5650     5.6480     9.9270     4.5220     1.1470    114072.1300    113962.9269     321726    1791968       9.3090      12.1681      16.9201      38.4057       469.2816        23.4641       201.2343        10.0617
        fcc[r1=8.565_r2=9.186_r3=1.616_r4=1.664_r5=1.385_vol=73729.497].msh     8.5650     9.1860     1.6160     1.6640     1.3850     73729.4970     73609.5798     461049    2480410      12.2350      16.8735      30.8078      59.9279       302.5246        15.1262       122.3147         6.1157
       fcc[r1=8.565_r2=9.327_r3=8.725_r4=1.071_r5=6.130_vol=138406.082].msh     8.5650     9.3270     8.7250     1.0710     6.1300    138406.0820    138258.3366     350027    1976453      11.5687      14.6414      18.8386      45.0657       587.6615        29.3831       252.2374        12.6119
       fcc[r1=8.565_r2=9.720_r3=6.848_r4=6.633_r5=4.747_vol=156502.568].msh     8.5650     9.7200     6.8480     6.6330     4.7470    156502.5680    156307.8205     293979    1664661       9.0834      12.1336      14.8601      36.0857       673.4932        33.6747       289.8643        14.4932
        fcc[r1=8.566_r2=4.913_r3=3.260_r4=6.090_r5=2.689_vol=93713.967].msh     8.5660     4.9130     3.2600     6.0900     2.6890     93713.9670     93610.8282     276927    1514161       7.5404       9.4497      14.5878      31.5857       372.1553        18.6078       165.0333         8.2517
       fcc[r1=8.567_r2=2.313_r3=5.360_r4=7.123_r5=7.280_vol=120720.157].msh     8.5670     2.3130     5.3600     7.1230     7.2800    120720.1570    120660.8859     322187    1800457       9.8298      12.9013      17.2560      39.9961       478.5483        23.9274       211.9631        10.5982
       fcc[r1=8.568_r2=8.218_r3=3.984_r4=4.742_r5=6.637_vol=130892.362].msh     8.5680     8.2180     3.9840     4.7420     6.6370    130892.3620    130731.9884     333984    1882057      10.1477      13.6761      18.3177      42.1508       538.9719        26.9486       237.8589        11.8929
       fcc[r1=8.568_r2=8.227_r3=8.396_r4=9.655_r5=7.468_vol=196663.675].msh     8.5680     8.2270     8.3960     9.6550     7.4680    196663.6750    196466.9881     341121    1968155      11.4510      16.6414      18.7034      46.8064       879.4696        43.9735       368.9817        18.4491
        fcc[r1=8.570_r2=2.608_r3=1.462_r4=6.326_r5=1.066_vol=66293.119].msh     8.5700     2.6080     1.4620     6.3260     1.0660     66293.1190     66271.4141     410988    2214621      11.4711      14.1539      28.1959      53.8312       257.8992        12.8950       112.8755         5.6438
        fcc[r1=8.570_r2=4.962_r3=1.361_r4=2.563_r5=3.669_vol=70822.804].msh     8.5700     4.9620     1.3610     2.5630     3.6690     70822.8040     70763.5305     429615    2323258      11.2572      15.2704      29.3645      55.9027       279.6148        13.9807       120.9038         6.0452
       fcc[r1=8.571_r2=8.520_r3=8.118_r4=8.531_r5=7.906_vol=192183.832].msh     8.5710     8.5200     8.1180     8.5310     7.9060    192183.8320    191983.5815     335474    1931771      11.0062      16.0475      18.4242      45.4883       853.8523        42.6926       360.1855        18.0093
        fcc[r1=8.575_r2=3.587_r3=1.326_r4=5.710_r5=5.734_vol=89017.022].msh     8.5750     3.5870     1.3260     5.7100     5.7340     89017.0220     88955.0351     354763    1945595       9.7753      12.9275      21.1526      43.8645       346.0417        17.3021       154.3200         7.7160
       fcc[r1=8.576_r2=4.179_r3=8.602_r4=2.318_r5=6.119_vol=117771.377].msh     8.5760     4.1790     8.6020     2.3180     6.1190    117771.3770    117675.8405     314199    1759695       9.3604      12.2935      16.7024      38.3649       474.1189        23.7059       211.5377        10.5769
       fcc[r1=8.577_r2=7.263_r3=7.507_r4=7.991_r5=9.409_vol=186029.137].msh     8.5770     7.2630     7.5070     7.9910     9.4090    186029.1370    185834.3754     331302    1906141      10.7625      15.7925      17.8013      44.3661       813.8610        40.6930       344.9304        17.2465
       fcc[r1=8.578_r2=5.091_r3=9.481_r4=4.281_r5=6.872_vol=144854.853].msh     8.5780     5.0910     9.4810     4.2810     6.8720    144854.8530    144731.0507     353967    2014448      11.3046      15.2708      19.9275      46.5132       599.3820        29.9691       264.3481        13.2174
       fcc[r1=8.579_r2=9.476_r3=6.696_r4=9.161_r5=1.246_vol=145987.650].msh     8.5790     9.4760     6.6960     9.1610     1.2460    145987.6500    145839.7463     365457    2068996      11.2244      16.0076      20.3830      47.6251       625.3347        31.2667       266.4908        13.3245
       fcc[r1=8.580_r2=9.010_r3=3.765_r4=1.203_r5=9.298_vol=128369.040].msh     8.5800     9.0100     3.7650     1.2030     9.2980    128369.0400    128200.5115     332436    1867651      10.0128      13.4475      18.1430      41.6128       528.8338        26.4417       232.6351        11.6318
        fcc[r1=8.581_r2=1.346_r3=7.103_r4=6.865_r5=2.097_vol=96596.792].msh     8.5810     1.3460     7.1030     6.8650     2.0970     96596.7920     96563.6644     282301    1553405       7.8659       9.7047      15.0470      32.6250       378.1756        18.9088       170.3887         8.5194
       fcc[r1=8.582_r2=5.953_r3=9.755_r4=6.733_r5=5.227_vol=156583.791].msh     8.5820     5.9530     9.7550     6.7330     5.2270    156583.7910    156418.0317     292566    1663690       9.1513      12.1939      14.8949      36.2485       661.2205        33.0610       288.4159        14.4208
       fcc[r1=8.582_r2=9.897_r3=9.063_r4=8.770_r5=9.521_vol=220813.377].msh     8.5820     9.8970     9.0630     8.7700     9.5210    220813.3770    220603.8020     372689    2162177      12.5016      20.1205      21.9627      54.5958      1033.0709        51.6535       421.2892        21.0645
       fcc[r1=8.583_r2=5.311_r3=7.303_r4=2.943_r5=3.939_vol=107224.695].msh     8.5830     5.3110     7.3030     2.9430     3.9390    107224.6950    107113.4466     300513    1664424       9.3377      10.9587      15.9430      36.2536       433.5735        21.6787       190.6425         9.5321
       fcc[r1=8.583_r2=5.612_r3=5.298_r4=7.665_r5=3.428_vol=122264.516].msh     8.5830     5.6120     5.2980     7.6650     3.4280    122264.5160    122140.2653     319258    1791947       9.5119      12.6110      17.3629      39.4948       495.8598        24.7930       220.4883        11.0244
       fcc[r1=8.583_r2=7.212_r3=6.283_r4=6.297_r5=8.193_vol=158920.140].msh     8.5830     7.2120     6.2830     6.2970     8.1930    158920.1400    158728.9745     293252    1667860       9.1704      12.3510      15.1885      36.7186       669.9954        33.4998       292.1235        14.6062
       fcc[r1=8.583_r2=7.771_r3=5.639_r4=7.501_r5=4.425_vol=141827.582].msh     8.5830     7.7710     5.6390     7.5010     4.4250    141827.5820    141672.6149     349902    1986034      10.9006      15.0179      19.5372      45.4656       591.7970        29.5899       259.6998        12.9850
        fcc[r1=8.584_r2=4.398_r3=1.673_r4=3.532_r5=4.111_vol=76707.681].msh     8.5840     4.3980     1.6730     3.5320     4.1110     76707.6810     76636.0629     328737    1777678       8.5954      11.0238      19.6439      39.2714       301.3794        15.0690       132.4605         6.6230
       fcc[r1=8.584_r2=5.612_r3=4.113_r4=8.738_r5=1.932_vol=112812.407].msh     8.5840     5.6120     4.1130     8.7380     1.9320    112812.4070    112694.6482     308265    1719227       9.0402      11.6548      16.3724      37.0757       454.8600        22.7430       201.9384        10.0969
        fcc[r1=8.584_r2=5.998_r3=7.396_r4=3.418_r5=1.043_vol=95862.635].msh     8.5840     5.9980     7.3960     3.4180     1.0430     95862.6350     95745.9955     286925    1562581       7.6506       9.7865      14.8758      32.3200       391.0741        19.5537       165.6639         8.2832
        fcc[r1=8.585_r2=3.497_r3=8.001_r4=2.499_r5=1.464_vol=85069.010].msh     8.5850     3.4970     8.0010     2.4990     1.4640     85069.0100     85016.6603     348795    1901080       9.3229      12.1491      20.8414      42.3223       339.8267        16.9913       146.0895         7.3045
       fcc[r1=8.585_r2=4.727_r3=1.852_r4=9.802_r5=5.197_vol=118814.495].msh     8.5850     4.7270     1.8520     9.8020     5.1970    118814.4950    118705.4951     316483    1768261       9.3352      12.2108      17.0441      38.5989       473.3167        23.6658       210.7465        10.5373
       fcc[r1=8.586_r2=4.510_r3=5.602_r4=4.989_r5=6.201_vol=118181.742].msh     8.5860     4.5100     5.6020     4.9890     6.2010    118181.7420    118077.5596     315104    1762915       9.3296      12.1705      16.8945      38.4031       473.3213        23.6661       211.5355        10.5768
       fcc[r1=8.586_r2=8.536_r3=6.961_r4=3.544_r5=4.961_vol=132234.739].msh     8.5860     8.5360     6.9610     3.5440     4.9610    132234.7390    132086.2131     342338    1930134      10.3820      14.1214      18.8602      43.3731       553.5672        27.6784       240.1403        12.0070
       fcc[r1=8.587_r2=2.145_r3=6.124_r4=7.061_r5=3.573_vol=104706.829].msh     8.5870     2.1450     6.1240     7.0610     3.5730    104706.8290    104655.9628     294948    1635145       8.4415      10.6791      15.7237      34.8524       411.7580        20.5879       185.3962         9.2698
       fcc[r1=8.587_r2=2.180_r3=4.150_r4=8.847_r5=4.774_vol=109413.605].msh     8.5870     2.1800     4.1500     8.8470     4.7740    109413.6050    109358.3427     305398    1694977       8.8172      11.2979      16.2489      36.3720       429.2172        21.4609       191.9279         9.5964
        fcc[r1=8.588_r2=2.987_r3=4.681_r4=4.419_r5=4.014_vol=89554.244].msh     8.5880     2.9870     4.6810     4.4190     4.0140     89554.2440     89505.7110     354597    1953267       9.8913      12.9853      21.5231      44.4088       351.0444        17.5522       156.9618         7.8481
       fcc[r1=8.589_r2=5.422_r3=4.402_r4=3.058_r5=7.583_vol=112828.842].msh     8.5890     5.4220     4.4020     3.0580     7.5830    112828.8420    112708.7103     307243    1709009       8.9659      11.5790      16.4338      36.9870       451.3138        22.5657       201.2382        10.0619
       fcc[r1=8.589_r2=8.974_r3=5.701_r4=3.139_r5=2.535_vol=108680.688].msh     8.5890     8.9740     5.7010     3.1390     2.5350    108680.6880    108532.2915     306736    1691838       8.5995      10.8987      16.0741      35.5802       452.6914        22.6346       190.9843         9.5492
        fcc[r1=8.590_r2=1.443_r3=1.485_r4=4.275_r5=7.354_vol=77134.044].msh     8.5900     1.4430     1.4850     4.2750     7.3540     77134.0440     77108.7002     345551    1866511       9.1126      11.6542      20.3618      41.1370       294.7817        14.7391       130.2552         6.5128
       fcc[r1=8.591_r2=4.445_r3=5.248_r4=8.320_r5=9.039_vol=151149.513].msh     8.5910     4.4450     5.2480     8.3200     9.0390    151149.5130    151015.9313     291187    1643009       8.8910      11.8329      14.6248      35.3569       625.6249        31.2812       271.2469        13.5623
       fcc[r1=8.591_r2=6.855_r3=5.683_r4=1.237_r5=7.548_vol=117789.067].msh     8.5910     6.8550     5.6830     1.2370     7.5480    117789.0670    117645.2437     314872    1758833       9.2584      12.1239      16.9314      38.3222       478.9539        23.9477       211.9438        10.5972
       fcc[r1=8.592_r2=8.332_r3=8.003_r4=3.154_r5=2.389_vol=117003.885].msh     8.5920     8.3320     8.0030     3.1540     2.3890    117003.8850    116869.1714     324573    1805311       9.4278      12.6403      17.5386      39.6156       489.7865        24.4893       206.9801        10.3490
        fcc[r1=8.593_r2=1.458_r3=2.108_r4=4.522_r5=5.534_vol=74605.019].msh     8.5930     1.4580     2.1080     4.5220     5.5340     74605.0190     74594.4501     445930    2429929      12.1831      16.5471      29.9428      58.6841       285.7563        14.2878       126.8463         6.3423
       fcc[r1=8.593_r2=2.225_r3=5.059_r4=8.191_r5=9.598_vol=136276.235].msh     8.5930     2.2250     5.0590     8.1910     9.5980    136276.2350    136227.9482     358247    2013689      11.4646      15.1436      19.7305      46.3551       552.1582        27.6079       238.6602        11.9330
       fcc[r1=8.593_r2=5.995_r3=9.618_r4=9.379_r5=3.354_vol=160474.468].msh     8.5930     5.9950     9.6180     9.3790     3.3540    160474.4680    160309.6647     297644    1694064       9.4651      12.7631      15.4190      37.6562       682.4235        34.1212       296.1492        14.8075
       fcc[r1=8.595_r2=7.036_r3=9.239_r4=3.928_r5=9.738_vol=171782.542].msh     8.5950     7.0360     9.2390     3.9280     9.7380    171782.5420    171600.1802     310479    1776175       9.9905      13.8790      16.1050      39.9835       738.0560        36.9028       318.0852        15.9043
       fcc[r1=8.595_r2=8.436_r3=5.248_r4=1.590_r5=3.608_vol=101527.837].msh     8.5950     8.4360     5.2480     1.5900     3.6080    101527.8370    101384.8775     296281    1622963       8.1565      10.5033      15.7737      34.4410       418.8997        20.9450       177.8741         8.8937
       fcc[r1=8.596_r2=5.144_r3=4.691_r4=1.709_r5=8.512_vol=110269.528].msh     8.5960     5.1440     4.6910     1.7090     8.5120    110269.5280    110152.1902     304612    1690586       8.7896      11.3648      16.4301      36.5927       439.6887        21.9844       195.9697         9.7985
       fcc[r1=8.596_r2=5.926_r3=9.290_r4=4.835_r5=7.548_vol=156801.891].msh     8.5960     5.9260     9.2900     4.8350     7.5480    156801.8910    156625.4428     290313    1651240       9.1114      12.1448      14.8626      36.1271       659.8640        32.9932       288.3659        14.4183
       fcc[r1=8.597_r2=1.958_r3=4.998_r4=8.986_r5=7.035_vol=125607.019].msh     8.5970     1.9580     4.9980     8.9860     7.0350    125607.0190    125561.1328     335989    1880678       9.9554      13.4972      18.3637      41.8255       500.6792        25.0340       219.9427        10.9971
       fcc[r1=8.597_r2=3.304_r3=9.737_r4=8.363_r5=1.361_vol=126017.542].msh     8.5970     3.3040     9.7370     8.3630     1.3610    126017.5420    125932.7132     329276    1851855       9.9622      13.1063      17.9725      41.0503       512.1912        25.6096       226.8246        11.3412
       fcc[r1=8.597_r2=9.178_r3=6.110_r4=8.248_r5=9.072_vol=189299.574].msh     8.5970     9.1780     6.1100     8.2480     9.0720    189299.5740    189088.0552     332260    1912085      10.9355      15.6326      18.0541      44.6333       836.4594        41.8230       354.0074        17.7004
       fcc[r1=8.598_r2=1.254_r3=6.931_r4=6.921_r5=5.413_vol=113151.627].msh     8.5980     1.2540     6.9310     6.9210     5.4130    113151.6270    113115.6424     308736    1719060       9.3040      11.5999      16.7006      37.6173       445.2429        22.2621       199.2255         9.9613
        fcc[r1=8.598_r2=2.603_r3=1.104_r4=2.689_r5=5.486_vol=66549.620].msh     8.5980     2.6030     1.1040     2.6890     5.4860     66549.6200     66524.6966     416508    2242502      10.7411      14.3005      28.9061      53.9577       257.1499        12.8575       112.8720         5.6436
       fcc[r1=8.599_r2=3.663_r3=7.176_r4=6.010_r5=9.821_vol=149097.312].msh     8.5990     3.6630     7.1760     6.0100     9.8210    149097.3120    149002.6023     370146    2105982      11.7692      16.4469      20.9433      49.1702       614.5117        30.7256       266.9503        13.3475
       fcc[r1=8.599_r2=6.164_r3=3.205_r4=4.602_r5=6.105_vol=110842.644].msh     8.5990     6.1640     3.2050     4.6020     6.1050    110842.6440    110712.2668     304425    1691668       9.1856      11.4450      16.4921      37.1379       444.9222        22.2461       198.0199         9.9010
       fcc[r1=8.599_r2=7.047_r3=2.098_r4=9.237_r5=2.245_vol=114103.529].msh     8.5990     7.0470     2.0980     9.2370     2.2450    114103.5290    113960.7650     312671    1742875       9.1189      11.8367      17.0195      37.9839       462.6558        23.1328       204.6995        10.2350
       fcc[r1=8.599_r2=7.622_r3=3.346_r4=7.865_r5=7.584_vol=148777.031].msh     8.5990     7.6220     3.3460     7.8650     7.5840    148777.0310    148613.1335     364061    2072023      11.5193      16.2515      20.7441      48.5258       618.4195        30.9210       271.2649        13.5632
       fcc[r1=8.600_r2=4.326_r3=7.331_r4=9.251_r5=6.394_vol=154629.615].msh     8.6000     4.3260     7.3310     9.2510     6.3940    154629.6150    154489.1541     290350    1647579       9.7132      11.9619      14.7615      36.4451       643.5058        32.1753       280.6560        14.0328
       fcc[r1=8.602_r2=3.948_r3=7.216_r4=9.005_r5=2.540_vol=126667.424].msh     8.6020     3.9480     7.2160     9.0050     2.5400    126667.4240    126573.1294     328201    1848215       9.9189      13.1769      17.9545      41.0595       512.9785        25.6489       228.5114        11.4256
       fcc[r1=8.604_r2=9.261_r3=7.053_r4=6.861_r5=8.476_vol=182943.918].msh     8.6040     9.2610     7.0530     6.8610     8.4760    182943.9180    182738.2007     325198    1866838      10.6870      15.1541      17.5452      43.3960       803.6834        40.1842       342.3967        17.1198
       fcc[r1=8.606_r2=4.179_r3=5.120_r4=7.290_r5=1.627_vol=100950.245].msh     8.6060     4.1790     5.1200     7.2900     1.6270    100950.2450    100859.5437     291665    1608448       8.3549      10.3009      15.5943      34.2579       402.8395        20.1420       178.8011         8.9401
       fcc[r1=8.607_r2=4.525_r3=7.540_r4=4.176_r5=3.205_vol=107425.786].msh     8.6070     4.5250     7.5400     4.1760     3.2050    107425.7860    107328.4852     301456    1671583       8.5963      10.9188      16.0856      35.6085       432.9546        21.6477       191.1220         9.5561
        fcc[r1=8.607_r2=4.928_r3=2.631_r4=5.725_r5=3.468_vol=92948.732].msh     8.6070     4.9280     2.6310     5.7250     3.4680     92948.7320     92843.8663     278712    1523430       7.5726       9.4032      14.4830      31.4670       368.7197        18.4360       163.7039         8.1852
       fcc[r1=8.609_r2=5.648_r3=3.809_r4=8.501_r5=8.042_vol=145537.924].msh     8.6090     5.6480     3.8090     8.5010     8.0420    145537.9240    145408.2607     362676    2059062      11.3570      15.8992      20.4970      47.7634       598.6831        29.9342       261.9985        13.0999
       fcc[r1=8.609_r2=6.464_r3=8.299_r4=1.854_r5=8.173_vol=139142.731].msh     8.6090     6.4640     8.2990     1.8540     8.1730    139142.7310    139004.0075     347679    1970646      11.8341      14.6634      19.2892      45.8007       575.8084        28.7904       254.0739        12.7037
       fcc[r1=8.610_r2=8.401_r3=9.657_r4=7.904_r5=6.924_vol=190938.793].msh     8.6100     8.4010     9.6570     7.9040     6.9240    190938.7930    190748.9705     335090    1927497      11.0970      15.9372      18.7544      45.7988       851.0201        42.5510       359.0370        17.9519
       fcc[r1=8.610_r2=9.182_r3=1.007_r4=5.388_r5=7.970_vol=130353.986].msh     8.6100     9.1820     1.0070     5.3880     7.9700    130353.9860    130177.7198     334788    1881399      10.1147      13.7451      18.4950      42.3640       535.8063        26.7903       236.0634        11.8032
       fcc[r1=8.611_r2=2.228_r3=4.953_r4=4.918_r5=7.856_vol=108728.130].msh     8.6110     2.2280     4.9530     4.9180     7.8560    108728.1300    108679.4110     309120    1711630       8.7828      11.4872      16.5285      36.8066       426.8285        21.3414       189.9537         9.4977
       fcc[r1=8.612_r2=6.737_r3=5.533_r4=9.904_r5=2.636_vol=139052.364].msh     8.6120     6.7370     5.5330     9.9040     2.6360    139052.3640    138909.3289     348902    1977219      10.7290      14.8040      19.3534      44.8962       576.5229        28.8261       253.8290        12.6915
       fcc[r1=8.613_r2=5.389_r3=2.636_r4=7.405_r5=9.620_vol=137937.392].msh     8.6130     5.3890     2.6360     7.4050     9.6200    137937.3920    137822.0763     354123    1994979      10.9157      14.8519      19.7682      45.5463       562.0292        28.1015       245.4749        12.2737
       fcc[r1=8.614_r2=7.615_r3=8.688_r4=4.694_r5=2.246_vol=126199.383].msh     8.6140     7.6150     8.6880     4.6940     2.2460    126199.3830    126074.3929     336857    1888471      10.0100      13.8106      18.4745      42.3044       528.8502        26.4425       226.1045        11.3052
       fcc[r1=8.615_r2=8.594_r3=3.443_r4=3.983_r5=7.143_vol=128618.289].msh     8.6150     8.5940     3.4430     3.9830     7.1430    128618.2890    128450.8936     331752    1864503      10.0598      12.9297      18.2544      41.2533       530.2191        26.5110       233.5127        11.6756
       fcc[r1=8.616_r2=5.269_r3=1.333_r4=6.248_r5=7.873_vol=112893.899].msh     8.6160     5.2690     1.3330     6.2480     7.8730    112893.8990    112775.8729     314638    1746036       9.0814      11.8339      16.9072      37.8310       448.5911        22.4296       198.9245         9.9462
        fcc[r1=8.617_r2=2.242_r3=2.741_r4=4.370_r5=9.546_vol=99870.373].msh     8.6170     2.2420     2.7410     4.3700     9.5460     99870.3730     99802.9365     309766    1698870       8.4848      10.9401      16.2732      35.7061       388.6033        19.4302       171.3223         8.5661
       fcc[r1=8.620_r2=1.841_r3=9.360_r4=8.656_r5=2.143_vol=122488.268].msh     8.6200     1.8410     9.3600     8.6560     2.1430    122488.2680    122438.2359     325552    1828847       9.7272      12.7923      18.0120      40.5405       491.1348        24.5567       219.5588        10.9779
       fcc[r1=8.620_r2=5.252_r3=4.358_r4=5.015_r5=8.035_vol=125712.004].msh     8.6200     5.2520     4.3580     5.0150     8.0350    125712.0040    125590.5974     330218    1853428       9.8819      13.5492      18.2500      41.6903       506.7991        25.3400       224.9727        11.2486
       fcc[r1=8.620_r2=8.731_r3=7.507_r4=2.096_r5=7.985_vol=147881.147].msh     8.6200     8.7310     7.5070     2.0960     7.9850    147881.1470    147727.5020     361995    2055843      11.5208      15.8398      20.7277      48.0985       625.4379        31.2719       272.4074        13.6204
        fcc[r1=8.621_r2=1.100_r3=9.489_r4=3.445_r5=2.199_vol=90527.159].msh     8.6210     1.1000     9.4890     3.4450     2.1990     90527.1590     90497.4958     279504    1527193       7.6206       9.4975      14.6935      31.8190       356.5556        17.8278       158.4922         7.9246
       fcc[r1=8.621_r2=4.720_r3=1.072_r4=8.374_r5=8.974_vol=125233.396].msh     8.6210     4.7200     1.0720     8.3740     8.9740    125233.3960    125125.2276     342356    1911538      10.0324      13.6773      18.7477      42.4668       502.0239        25.1012       219.8193        10.9910
       fcc[r1=8.621_r2=8.461_r3=9.974_r4=7.327_r5=1.284_vol=147866.252].msh     8.6210     8.4610     9.9740     7.3270     1.2840    147866.2520    147736.9316     372451    2104497      12.1706      16.2737      21.1433      49.5981       637.2233        31.8612       269.2461        13.4623
       fcc[r1=8.622_r2=7.520_r3=3.263_r4=8.512_r5=9.995_vol=166116.540].msh     8.6220     7.5200     3.2630     8.5120     9.9950    166116.5400    165913.1119     306925    1745439      10.3658      13.3048      15.8664      39.5471       705.3754        35.2688       303.4506        15.1725
       fcc[r1=8.623_r2=9.823_r3=8.754_r4=5.438_r5=8.760_vol=190259.939].msh     8.6230     9.8230     8.7540     5.4380     8.7600    190259.9390    190055.2757     334297    1921931      11.1082      16.0447      18.2648      45.4279       850.5623        42.5281       358.9610        17.9481
       fcc[r1=8.624_r2=6.941_r3=8.388_r4=3.374_r5=8.421_vol=153945.961].msh     8.6240     6.9410     8.3880     3.3740     8.4210    153945.9610    153766.7105     287810    1632899       8.9787      11.9418      14.3232      35.2520       648.3222        32.4161       283.5925        14.1796
        fcc[r1=8.625_r2=1.443_r3=2.715_r4=1.742_r5=3.795_vol=58000.927].msh     8.6250     1.4430     2.7150     1.7420     3.7950     58000.9270     57998.2035     391346    2082080       9.5615      13.0446      28.1244      50.7399       224.9975        11.2499        97.7207         4.8860
       fcc[r1=8.627_r2=8.198_r3=7.510_r4=9.323_r5=5.364_vol=174726.781].msh     8.6270     8.1980     7.5100     9.3230     5.3640    174726.7810    174533.0792     315572    1806438      10.9271      14.2089      17.1923      42.3403       759.4959        37.9748       325.8780        16.2939
       fcc[r1=8.628_r2=3.935_r3=8.708_r4=2.939_r5=5.463_vol=117306.917].msh     8.6280     3.9350     8.7080     2.9390     5.4630    117306.9170    117214.6628     316485    1770696       9.6185      12.6319      17.2581      39.5186       472.9303        23.6465       210.7648        10.5382
       fcc[r1=8.628_r2=7.189_r3=5.246_r4=3.443_r5=4.414_vol=111762.380].msh     8.6280     7.1890     5.2460     3.4430     4.4140    111762.3800    111622.7824     310229    1722882       9.4381      11.6494      16.8270      37.9231       457.1790        22.8589       199.8398         9.9920
        fcc[r1=8.630_r2=1.542_r3=6.166_r4=1.497_r5=8.652_vol=97430.302].msh     8.6300     1.5420     6.1660     1.4970     8.6520     97430.3020     97392.1114     292600    1603396       8.0407      10.1888      15.0924      33.3296       379.3601        18.9680       169.4786         8.4739
       fcc[r1=8.630_r2=5.586_r3=7.522_r4=4.369_r5=3.498_vol=115992.692].msh     8.6300     5.5860     7.5220     4.3690     3.4980    115992.6920    115875.5330     317259    1771369       9.3117      12.2349      17.0646      38.6198       473.2101        23.6605       207.9117        10.3956
       fcc[r1=8.630_r2=9.235_r3=9.552_r4=8.357_r5=6.391_vol=195043.289].msh     8.6300     9.2350     9.5520     8.3570     6.3910    195043.2890    194847.7814     340731    1961640      11.3720      16.8791      19.0201      47.2815       879.6579        43.9829       368.8693        18.4435
       fcc[r1=8.631_r2=2.958_r3=3.593_r4=9.761_r5=3.811_vol=111386.930].msh     8.6310     2.9580     3.5930     9.7610     3.8110    111386.9300    111319.4387     308580    1715645       9.7552      11.5577      16.7922      38.1168       439.9761        21.9988       197.0044         9.8502
       fcc[r1=8.631_r2=3.836_r3=5.843_r4=7.275_r5=8.920_vol=144415.788].msh     8.6310     3.8360     5.8430     7.2750     8.9200    144415.7880    144321.2325     364861    2068933      11.2919      15.8289      20.8810      48.0121       591.8427        29.5921       257.9735        12.8987
       fcc[r1=8.631_r2=5.692_r3=9.889_r4=9.608_r5=6.711_vol=185039.215].msh     8.6310     5.6920     9.8890     9.6080     6.7110    185039.2150    184874.2589     328625    1889902      11.4170      15.4170      17.7876      44.6389       809.3426        40.4671       343.5539        17.1777
